show_id,date,venue,city,state,country,rating
november-23-1994-the-fox-theatre-st-louis-mo-usa,1994-11-23,The Fox Theatre,St. Louis,MO,USA,4.483
july-19-2016-bill-graham-civic-auditorium-san-francisco-ca-usa,2016-07-19,Bill Graham Civic Auditorium,San Francisco,CA,USA,4.483
december-29-1995-worcester-centrum-centre-worcester-ma-usa,1995-12-29,Worcester Centrum Centre,Worcester,MA,USA,4.483
december-01-1994-salem-armory-salem-or-usa,1994-12-01,Salem Armory,Salem,OR,USA,4.482
may-28-1989-ian-mcleans-party-connie-condons-farm-hebron-ny-usa,1989-05-28,"Ian McLean's Party, Connie Condon's Farm",Hebron,NY,USA,4.482
november-02-2018-mgm-grand-garden-arena-las-vegas-nv-usa,2018-11-02,MGM Grand Garden Arena,Las Vegas,NV,USA,4.482
october-27-2013-xl-center-hartford-ct-usa,2013-10-27,XL Center,Hartford,CT,USA,4.481
march-13-1992-campus-club-providence-ri-usa,1992-03-13,Campus Club,Providence,RI,USA,4.48
july-04-2025-folsom-field-boulder-co-usa,2025-07-04,Folsom Field,Boulder,CO,USA,4.48
july-22-2018-gorge-amphitheatre-george-wa-usa,2018-07-22,Gorge Amphitheatre,George,WA,USA,4.479
august-21-1993-saltair-pavilion-salt-lake-city-ut-usa,1993-08-21,Saltair Pavilion,Salt Lake City,UT,USA,4.479
july-06-2012-saratoga-performing-arts-center-saratoga-springs-ny-usa,2012-07-06,Saratoga Performing Arts Center,Saratoga Springs,NY,USA,4.479
november-14-1997-the-e-center-west-valley-city-ut-usa,1997-11-14,The “E” Center,West Valley City,UT,USA,4.478
november-02-2014-mgm-grand-garden-arena-las-vegas-nv-usa,2014-11-02,MGM Grand Garden Arena,Las Vegas,NV,USA,4.478
december-31-2022-madison-square-garden-new-york-ny-usa,2022-12-31,Madison Square Garden,New York,NY,USA,4.478
june-15-1995-lakewood-amphitheatre-atlanta-ga-usa,1995-06-15,Lakewood Amphitheatre,Atlanta,GA,USA,4.477
july-30-2003-tweeter-center-at-the-waterfront-camden-nj-usa,2003-07-30,Tweeter Center at the Waterfront,Camden,NJ,USA,4.475
november-27-1996-key-arena-seattle-wa-usa,1996-11-27,Key Arena,Seattle,WA,USA,4.475
august-04-2023-madison-square-garden-new-york-ny-usa,2023-08-04,Madison Square Garden,New York,NY,USA,4.475
november-30-1994-campus-recreation-center-evergreen-college-olympia-wa-usa,1994-11-30,"Campus Recreation Center, Evergreen College",Olympia,WA,USA,4.474
april-21-1992-redwood-acres-fairgrounds-eureka-ca-usa,1992-04-21,Redwood Acres Fairgrounds,Eureka,CA,USA,4.474
august-28-2012-chaifetz-arena-saint-louis-university-st-louis-mo-usa,2012-08-28,"Chaifetz Arena, Saint Louis University",St. Louis,MO,USA,4.474
may-06-1993-palace-theatre-albany-ny-usa,1993-05-06,Palace Theatre,Albany,NY,USA,4.473
august-26-1993-arlene-schnitzer-concert-hall-portland-or-usa,1993-08-26,Arlene Schnitzer Concert Hall,Portland,OR,USA,4.472
july-30-2024-chaifetz-arena-saint-louis-university-st-louis-mo-usa,2024-07-30,"Chaifetz Arena, Saint Louis University",St. Louis,MO,USA,4.472
august-15-1993-the-macauley-theater-louisville-ky-usa,1993-08-15,The Macauley Theater,Louisville,KY,USA,4.471
august-08-1998-merriweather-post-pavilion-columbia-md-usa,1998-08-08,Merriweather Post Pavilion,Columbia,MD,USA,4.471
october-31-2010-boardwalk-hall-atlantic-city-nj-usa,2010-10-31,Boardwalk Hall,Atlantic City,NJ,USA,4.471
